timestamp,open,high,low,close,volume
2022-11-30,4.6707,4.8769,4.5723,4.7718,4729835.05
2022-12-01,4.7717,4.7922,4.585,4.6546,2790949.4
2022-12-02,4.6542,5.0666,4.52,4.8985,6593053.7
2022-12-03,4.8984,5.251,4.8747,5.1137,7810214.04
2022-12-04,5.1129,5.4,5.0591,5.1829,5269908.47
2022-12-05,5.1857,5.4286,5.0019,5.1613,4993035.57
2022-12-06,5.1612,5.42,4.8671,5.0491,4040477.8
2022-12-07,5.0491,5.0583,4.6131,4.818,4633345.29
2022-12-08,4.8189,4.9431,4.6853,4.9177,3525956.11
2022-12-09,4.9166,4.9499,4.7523,4.8072,2265069.95
2022-12-10,4.8067,4.8428,4.7573,4.784,1375185.61
2022-12-11,4.7843,4.9201,4.6033,4.6637,2094115.44
2022-12-12,4.6631,4.7107,4.3239,4.5282,3530081.46
2022-12-13,4.5284,4.6717,4.274,4.6222,4581400.03
2022-12-14,4.6231,4.7532,4.4849,4.6975,3952419.09
2022-12-15,4.6975,4.7976,4.51,4.6676,4769327.98
2022-12-16,4.6677,4.7442,3.9689,4.0479,5158377.77
2022-12-17,4.0483,4.1531,3.9609,4.0906,4049842.49
2022-12-18,4.0905,4.1058,3.9722,4.0537,2618364.49
2022-12-19,4.0536,4.1489,3.6848,3.8075,4602270.52
2022-12-20,3.8071,3.9336,3.7875,3.896,4323326.29
2022-12-21,3.896,3.9069,3.68,3.7683,3426084.2
2022-12-22,3.7687,3.787,3.5645,3.7102,4469762.22
2022-12-23,3.7089,3.8121,3.6898,3.7507,2636855.16
2022-12-24,3.7493,3.7786,3.6754,3.695,1473964.36
2022-12-25,3.695,3.7212,3.5208,3.5779,2668043.92
2022-12-26,3.5782,3.6525,3.5554,3.6449,2248498.43
2022-12-27,3.6444,3.6723,3.5277,3.5972,2707405.16
2022-12-28,3.5978,3.61,3.17,3.2357,8181310.91
2022-12-29,3.235,3.2599,3.066,3.2093,5517050.19
2022-12-30,3.2089,3.5,3.1146,3.4186,5735076.27
2022-12-31,3.4179,3.55,3.3226,3.4473,4787048.81
2023-01-01,3.4491,3.551,3.409,3.5214,3099686.49
2023-01-02,3.5219,3.9022,3.4347,3.7598,7534006.31
2023-01-03,3.7568,3.92,3.6527,3.8219,8103690.81
2023-01-04,3.8195,4.0249,3.7029,3.8128,9748783.41
2023-01-05,3.8128,3.8494,3.648,3.7097,5598625.85
2023-01-06,3.7098,3.91,3.5864,3.858,6199887.63
2023-01-07,3.8584,3.903,3.784,3.8329,2982080.31
2023-01-08,3.8365,3.9614,3.7335,3.932,4143733.09
2023-01-09,3.9327,5.6999,3.8936,5.2121,28472179.66
2023-01-10,5.2121,5.94,4.9378,5.4872,30523626.38
2023-01-11,5.4872,5.5307,5.001,5.295,15991128.85
2023-01-12,5.2971,6.6045,5.0339,6.4591,25350196.46
2023-01-13,6.4647,7.1916,6.1973,6.8115,22186020.29
2023-01-14,6.8142,8.2999,6.7705,7.7058,25063066.65
2023-01-15,7.7045,8.8549,7.0238,7.9255,22327737.15
2023-01-16,7.9245,8.6449,7.5791,8.1318,16741742.59
2023-01-17,8.1318,8.2897,7.5422,7.6105,10296480.37
2023-01-18,7.6097,8.49,7.0178,7.6196,17581119.16
2023-01-19,7.62,8.1095,7.5042,7.8741,11091603.48
2023-01-20,7.8731,11.4,7.7582,10.9471,19553609.6
2023-01-21,10.9515,13.4261,10.5139,11.7565,36577389.06
2023-01-22,11.7513,14.578,11.7309,13.3033,26042255.35
2023-01-23,13.3036,14.4526,12.4435,12.6744,14753543.53
2023-01-24,12.6657,13.5786,11.7595,12.3404,10157854.85
2023-01-25,12.3407,18.9,12.2356,18.38,25572917.96
2023-01-26,18.3793,20.4,17.1609,18.1429,19711243.44
