timestamp,open,high,low,close,volume
2023-06-24,1.65e-06,1.76e-06,1.49e-06,1.55e-06,67478077387910.0
2023-06-25,1.55e-06,1.68e-06,1.52e-06,1.61e-06,49037826649197.0
2023-06-26,1.61e-06,1.63e-06,1.47e-06,1.51e-06,47677009739950.0
2023-06-27,1.5e-06,1.67e-06,1.49e-06,1.61e-06,42503845491206.0
2023-06-28,1.62e-06,1.62e-06,1.36e-06,1.42e-06,37263893532231.0
2023-06-29,1.42e-06,1.63e-06,1.4e-06,1.54e-06,38601936146006.0
2023-06-30,1.54e-06,1.71e-06,1.45e-06,1.62e-06,87407506710529.0
2023-07-01,1.62e-06,1.64e-06,1.51e-06,1.56e-06,22007250207876.0
2023-07-02,1.56e-06,1.62e-06,1.48e-06,1.58e-06,19532222091251.0
2023-07-03,1.58e-06,1.9e-06,1.56e-06,1.84e-06,75874367689918.0
2023-07-04,1.83e-06,1.89e-06,1.69e-06,1.71e-06,40305018777128.0
2023-07-05,1.71e-06,1.77e-06,1.6e-06,1.66e-06,27779597520636.0
2023-07-06,1.65e-06,1.79e-06,1.53e-06,1.54e-06,43615963497808.0
2023-07-07,1.54e-06,1.6e-06,1.5e-06,1.57e-06,26384657903114.0
2023-07-08,1.57e-06,1.6e-06,1.51e-06,1.56e-06,10928219541876.0
2023-07-09,1.56e-06,1.59e-06,1.52e-06,1.54e-06,8991585695705.0
2023-07-10,1.54e-06,1.59e-06,1.43e-06,1.51e-06,28865556902901.0
2023-07-11,1.52e-06,1.54e-06,1.48e-06,1.51e-06,11361524313279.0
2023-07-12,1.51e-06,1.57e-06,1.48e-06,1.5e-06,15820551643799.0
2023-07-13,1.51e-06,1.77e-06,1.46e-06,1.72e-06,43040299765530.0
2023-07-14,1.72e-06,1.88e-06,1.55e-06,1.64e-06,71463759801184.0
2023-07-15,1.65e-06,1.71e-06,1.61e-06,1.65e-06,18911843158392.0
2023-07-16,1.64e-06,1.67e-06,1.55e-06,1.57e-06,11479638493399.0
2023-07-17,1.57e-06,1.61e-06,1.51e-06,1.58e-06,17659687486894.0
2023-07-18,1.58e-06,1.6e-06,1.48e-06,1.52e-06,13468168236684.0
2023-07-19,1.52e-06,1.58e-06,1.5e-06,1.52e-06,11353373100091.0
2023-07-20,1.53e-06,1.58e-06,1.46e-06,1.51e-06,12904697073328.0
2023-07-21,1.51e-06,1.55e-06,1.48e-06,1.53e-06,14074838020514.0
2023-07-22,1.52e-06,1.55e-06,1.47e-06,1.49e-06,6132598817525.0
2023-07-23,1.49e-06,1.54e-06,1.46e-06,1.51e-06,6045493218739.0
2023-07-24,1.51e-06,1.51e-06,1.28e-06,1.35e-06,23911796265486.0
2023-07-25,1.35e-06,1.36e-06,1.28e-06,1.3e-06,13320675142486.0
2023-07-26,1.31e-06,1.39e-06,1.22e-06,1.33e-06,28003306391719.0
2023-07-27,1.34e-06,1.45e-06,1.31e-06,1.35e-06,20572137300908.0
2023-07-28,1.34e-06,1.38e-06,1.29e-06,1.33e-06,11977228484062.0
2023-07-29,1.34e-06,1.36e-06,1.32e-06,1.35e-06,4947727886844.0
2023-07-30,1.34e-06,1.35e-06,1.24e-06,1.3e-06,10789582927121.0
2023-07-31,1.29e-06,1.33e-06,1.2e-06,1.24e-06,12112272124852.0
2023-08-01,1.23e-06,1.31e-06,1.17e-06,1.3e-06,17191725854220.0
2023-08-02,1.31e-06,1.32e-06,1.2e-06,1.22e-06,20273265284892.0
2023-08-03,1.21e-06,1.24e-06,1.19e-06,1.2e-06,7619809310429.0
2023-08-04,1.2e-06,1.23e-06,1.11e-06,1.16e-06,13998729394028.0
2023-08-05,1.16e-06,1.18e-06,1.12e-06,1.15e-06,11593498905424.0
2023-08-06,1.16e-06,1.18e-06,1.12e-06,1.15e-06,10360978933924.0
2023-08-07,1.16e-06,1.2e-06,1.05e-06,1.11e-06,18837235834434.0
2023-08-08,1.11e-06,1.23e-06,1.1e-06,1.17e-06,32586214598799.0
2023-08-09,1.17e-06,1.29e-06,1.17e-06,1.24e-06,39833137260596.0
2023-08-10,1.23e-06,1.27e-06,1.21e-06,1.24e-06,12719644302426.0
2023-08-11,1.24e-06,1.27e-06,1.21e-06,1.25e-06,8323218945828.0
2023-08-12,1.24e-06,1.37e-06,1.24e-06,1.36e-06,23971475098622.0
