timestamp,open,high,low,close,volume
2023-06-27,2.592e-05,2.64e-05,2.562e-05,2.617e-05,122990912790.0
2023-06-28,2.618e-05,2.619e-05,2.31e-05,2.397e-05,156298987247.0
2023-06-29,2.397e-05,2.483e-05,2.377e-05,2.431e-05,109817998153.0
2023-06-30,2.431e-05,3.027e-05,2.34e-05,2.844e-05,713731680335.0
2023-07-01,2.842e-05,3.063e-05,2.709e-05,2.775e-05,650763046286.0
2023-07-02,2.775e-05,2.785e-05,2.603e-05,2.672e-05,144426626847.0
2023-07-03,2.672e-05,2.917e-05,2.654e-05,2.782e-05,330219887648.0
2023-07-04,2.782e-05,2.803e-05,2.658e-05,2.667e-05,175047375293.0
2023-07-05,2.668e-05,2.694e-05,2.491e-05,2.543e-05,153631327891.0
2023-07-06,2.543e-05,2.681e-05,2.445e-05,2.448e-05,129690315757.0
2023-07-07,2.448e-05,2.528e-05,2.411e-05,2.528e-05,101790673191.0
2023-07-08,2.528e-05,2.529e-05,2.459e-05,2.501e-05,70333343336.0
2023-07-09,2.5e-05,2.509e-05,2.446e-05,2.46e-05,48718412416.0
2023-07-10,2.459e-05,2.547e-05,2.373e-05,2.517e-05,142756223599.0
2023-07-11,2.517e-05,2.553e-05,2.46e-05,2.485e-05,104636555386.0
2023-07-12,2.485e-05,2.539e-05,2.433e-05,2.475e-05,69991282389.0
2023-07-13,2.479e-05,2.662e-05,2.423e-05,2.655e-05,183149866377.0
2023-07-14,2.655e-05,2.751e-05,2.483e-05,2.579e-05,203373068702.0
2023-07-15,2.577e-05,2.681e-05,2.525e-05,2.587e-05,232923378054.0
2023-07-16,2.586e-05,2.59e-05,2.454e-05,2.464e-05,66447608906.0
2023-07-17,2.464e-05,2.5e-05,2.376e-05,2.45e-05,90639460072.0
2023-07-18,2.449e-05,2.478e-05,2.341e-05,2.391e-05,64800683607.0
2023-07-19,2.391e-05,2.431e-05,2.383e-05,2.398e-05,55205417708.0
2023-07-20,2.397e-05,2.47e-05,2.372e-05,2.399e-05,75406712948.0
2023-07-21,2.4e-05,2.438e-05,2.373e-05,2.406e-05,79258400732.0
2023-07-22,2.406e-05,2.426e-05,2.354e-05,2.377e-05,47561022055.0
2023-07-23,2.378e-05,2.422e-05,2.36e-05,2.394e-05,36201390376.0
2023-07-24,2.395e-05,2.403e-05,2.13e-05,2.211e-05,114305004051.0
2023-07-25,2.21e-05,2.317e-05,2.17e-05,2.261e-05,115033770405.0
2023-07-26,2.262e-05,2.271e-05,2.182e-05,2.234e-05,84485812075.0
2023-07-27,2.234e-05,2.304e-05,2.202e-05,2.231e-05,76842558087.0
2023-07-28,2.231e-05,2.26e-05,2.185e-05,2.235e-05,85462981492.0
2023-07-29,2.236e-05,2.34e-05,2.232e-05,2.294e-05,150060266077.0
2023-07-30,2.294e-05,2.294e-05,2.16e-05,2.221e-05,74692730705.0
2023-07-31,2.222e-05,2.267e-05,2.182e-05,2.211e-05,67692789219.0
2023-08-01,2.21e-05,2.294e-05,2.13e-05,2.278e-05,110142155680.0
2023-08-02,2.278e-05,2.295e-05,2.18e-05,2.222e-05,71225145004.0
2023-08-03,2.221e-05,2.225e-05,2.169e-05,2.181e-05,45148761721.0
2023-08-04,2.181e-05,2.208e-05,2.14e-05,2.17e-05,59976458066.0
2023-08-05,2.169e-05,2.375e-05,2.142e-05,2.277e-05,343432353184.0
2023-08-06,2.277e-05,2.399e-05,2.236e-05,2.269e-05,216259623155.0
2023-08-07,2.271e-05,2.32e-05,2.159e-05,2.211e-05,137371017012.0
2023-08-08,2.212e-05,2.256e-05,2.159e-05,2.224e-05,109564435962.0
2023-08-09,2.22e-05,2.29e-05,2.211e-05,2.229e-05,128586510747.0
2023-08-10,2.23e-05,2.253e-05,2.208e-05,2.241e-05,62199989945.0
2023-08-11,2.24e-05,2.29e-05,2.218e-05,2.281e-05,94709101959.0
2023-08-12,2.281e-05,2.35e-05,2.273e-05,2.326e-05,172394227072.0
